# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 12 01:05:30 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_telescope: Discovery Telescope
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_telescope,rv_flag,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,ttv_flag,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
Kepler-1872 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,3.82591009,,,0,2.384,,,0,0.213,,,0,6.28000,,,0,0.01970,,,0,0,0.91,0.06,-0.08,0,840.1820000,22.3530000,-21.2440000
Kepler-1873 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,0.55884200,,,0,1.626,,,0,0.145,,,0,3.28000,,,0,0.01030,,,0,0,0.90,0.05,-0.09,0,820.9570000,26.2335000,-26.2335000
Kepler-1874 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,56.57320023,,,0,2.211,,,0,0.197,,,0,5.52000,,,0,0.01740,,,0,0,0.76,0.04,-0.03,0,408.0070000,,
Kepler-1875 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,34.45859909,,,0,3.227,,,0,0.288,,,0,10.50000,,,0,0.03300,,,0,0,0.95,0.10,-0.12,0,1660.4500000,140.9300000,-120.8600000
Kepler-1876 b,1,1,Transit,2021,0.95 m Kepler Telescope,1,0,6.99205000,0.00003800,-0.00003800,0,0.853,0.039,-0.026,0,0.076,0.003,-0.002,0,2.40000,,,1,0.00755,,,1,0,1.19,0.07,-0.09,0,259.9350000,1.7970000,-1.7730000
Kepler-1877 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,2.37756991,,,0,0.624,,,0,0.056,,,0,0.17900,,,0,0.00056,,,0,0,1.02,0.04,-0.07,0,285.3120000,1.8650000,-1.8410000
Kepler-1878 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.44587994,,,0,2.920,,,0,0.261,,,0,8.86000,,,0,0.02790,,,0,0,0.96,0.12,-0.12,0,1494.3000000,57.8000000,-53.7100000
Kepler-1879 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,10.61340046,,,0,2.065,,,0,0.184,,,0,4.92000,,,0,0.01550,,,0,0,1.02,0.10,-0.08,0,627.1710000,8.9880000,-8.7410000
Kepler-188 b,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,2.06189700,0.00001000,-0.00001000,0,1.680,0.760,-0.760,0,0.150,0.068,-0.068,0,3.46000,,,0,0.01090,,,0,0,0.98,0.04,-0.06,0,968.5440000,22.3800000,-21.4090000
Kepler-188 c,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,5.99655300,0.00001500,-0.00001500,0,3.190,1.450,-1.450,0,0.285,0.129,-0.129,0,10.30000,,,0,0.03240,,,0,0,0.98,0.04,-0.06,0,968.5440000,22.3800000,-21.4090000
Kepler-1880 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,6.30921984,,,0,2.117,,,0,0.189,,,0,5.13000,,,0,0.01610,,,0,0,0.52,0.05,-0.03,0,611.0410000,12.2030000,-11.7430000
Kepler-1881 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,159.39399720,,,0,2.981,,,0,0.266,,,0,9.17000,,,0,0.02890,,,0,0,0.81,0.06,-0.03,0,1057.2100000,40.8250000,-40.8250000
Kepler-1882 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,13.78730011,,,0,1.487,,,0,0.133,,,0,2.81000,,,0,0.00886,,,0,0,1.07,0.09,-0.08,0,443.3710000,4.2730000,-4.1940000
Kepler-1883 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,103.42700200,,,0,3.251,,,0,0.290,,,0,10.60000,,,0,0.03340,,,0,0,1.09,0.14,-0.15,0,1377.6100000,70.8100000,-64.3200000
Kepler-1884 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,8.98832035,,,0,1.814,,,0,0.162,,,0,3.95000,,,0,0.01240,,,0,0,0.99,0.13,-0.13,0,1443.0900000,54.0400000,-50.3400000
Kepler-1885 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,2.52255988,,,0,1.511,,,0,0.135,,,0,2.89000,,,0,0.00910,,,0,0,0.98,0.09,-0.11,0,818.4820000,14.9450000,-14.4290000
Kepler-1886 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,24.27580070,,,0,2.582,,,0,0.230,,,0,7.18000,,,0,0.02260,,,0,0,0.93,0.10,-0.11,0,1059.5100000,39.7200000,-37.0000000
Kepler-1887 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,19.94750023,,,0,2.925,,,0,0.261,,,0,8.88000,,,0,0.02790,,,0,0,0.96,0.09,-0.13,0,1366.1800000,78.1500000,-70.2800000
Kepler-1888 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,11.39169979,,,0,1.326,,,0,0.118,,,0,2.32000,,,0,0.00729,,,0,0,0.90,0.07,-0.04,0,402.9470000,4.5850000,-4.4850000
Kepler-1889 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,37.30369949,,,0,2.944,,,0,0.263,,,0,8.98000,,,0,0.02820,,,0,0,0.86,0.10,-0.09,0,1395.1300000,69.2400000,-63.0800000
Kepler-189 b,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,10.39993100,0.00008500,-0.00008500,0,1.210,0.610,-0.610,0,0.108,0.054,-0.054,0,1.92000,,,0,0.00606,,,0,0,0.79,0.05,-0.03,0,591.5340000,7.1340000,-6.9690000
Kepler-189 c,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,20.13486600,0.00005700,-0.00005700,0,2.380,1.190,-1.190,0,0.212,0.106,-0.106,0,22.70000,17.10000,-10.60000,0,0.07100,0.05400,-0.03300,0,0,0.79,0.05,-0.03,0,591.5340000,7.1340000,-6.9690000
Kepler-1890 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.82059002,,,0,0.869,,,0,0.077,,,0,0.58700,,,0,0.00185,,,0,0,1.02,0.10,-0.07,0,529.5960000,6.7540000,-6.5880000
Kepler-1891 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.02229023,,,0,1.521,,,0,0.136,,,0,2.93000,,,0,0.00921,,,0,0,0.87,0.09,-0.09,0,596.2400000,6.0705000,-6.0705000
Kepler-1892 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,6.33123016,,,0,1.837,,,0,0.164,,,0,4.03000,,,0,0.01270,,,0,0,0.85,0.08,-0.10,0,851.5950000,25.7040000,-24.2650000
Kepler-1893 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.17936993,,,0,1.706,,,0,0.152,,,0,3.55000,,,0,0.01120,,,0,0,0.97,0.07,-0.06,0,1050.7200000,27.4100000,-26.0700000
Kepler-1894 b,1,2,Transit,2021,0.95 m Kepler Telescope,0,0,2.76266003,,,0,1.201,,,0,0.107,,,0,1.87000,,,0,0.00590,,,0,0,1.00,0.11,-0.12,0,935.1910000,24.7450000,-23.5230000
Kepler-1894 c,1,2,Transit,2023,0.95 m Kepler Telescope,0,0,5.05368985,0.00005076,-0.00005076,0,1.210,0.370,-0.110,0,0.142,,,0,1.92000,,,0,0.00606,,,0,0,1.00,0.11,-0.12,0,935.1910000,24.7450000,-23.5230000
Kepler-1895 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,6.07029009,,,0,2.119,,,0,0.189,,,0,5.14000,,,0,0.01620,,,0,0,0.86,0.05,-0.09,0,984.1870000,29.8530000,-28.1730000
Kepler-1896 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,44.87020111,,,0,3.099,,,0,0.277,,,0,9.80000,,,0,0.03080,,,0,0,1.07,0.14,-0.15,0,1732.9100000,100.0300000,-89.8700000
Kepler-1897 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,24.22030067,,,0,2.814,,,0,0.251,,,0,8.32000,,,0,0.02620,,,0,0,0.86,0.06,-0.09,0,983.1740000,37.2760000,-34.6890000
Kepler-1898 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.76562023,,,0,0.934,,,0,0.083,,,0,0.76000,,,0,0.00239,,,0,0,0.84,0.13,-0.07,0,360.9210000,1.8970000,-1.8780000
Kepler-1899 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.09577990,,,0,1.551,,,0,0.138,,,0,3.02000,,,0,0.00952,,,0,0,0.76,0.06,-0.06,0,711.5090000,18.4820000,-18.4820000
Kepler-19 b,1,3,Transit,2011,0.95 m Kepler Telescope,1,0,9.28699000,0.00000000,0.00000000,0,2.209,0.048,-0.048,0,0.197,0.004,-0.004,0,6.10000,2.80000,-2.70000,0,0.01919,0.00881,-0.00850,0,1,0.94,0.04,-0.04,0,218.5620000,0.9750000,-0.9660000
Kepler-19 c,1,3,Transit Timing Variations,2011,0.95 m Kepler Telescope,1,0,28.73100000,0.01200000,-0.00500000,0,3.680,,,0,0.328,,,0,13.10000,2.70000,-2.70000,0,0.04122,0.00850,-0.00850,0,0,0.94,0.04,-0.04,0,218.5620000,0.9750000,-0.9660000
Kepler-19 d,1,3,Radial Velocity,2017,3.58 m Telescopio Nazionale Galileo,1,0,62.95000000,0.04000000,-0.30000000,0,5.060,,,0,0.451,,,0,22.50000,1.20000,-5.60000,0,0.07079,0.00378,-0.01762,0,0,0.94,0.04,-0.04,0,218.5620000,0.9750000,-0.9660000
Kepler-190 b,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,2.01999900,0.00000300,-0.00000300,0,1.560,0.110,-0.110,0,0.139,0.010,-0.010,0,3.05000,,,0,0.00961,,,0,0,0.86,0.03,-0.03,0,433.3870000,2.7670000,-2.7330000
Kepler-190 c,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,3.76302400,0.00000900,-0.00000900,0,1.460,0.100,-0.100,0,0.130,0.009,-0.009,0,2.73000,,,0,0.00859,,,0,0,0.86,0.03,-0.03,0,433.3870000,2.7670000,-2.7330000
Kepler-1900 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,2.98622990,,,0,1.623,,,0,0.145,,,0,3.27000,,,0,0.01030,,,0,0,1.10,0.15,-0.15,0,1540.4300000,84.6300000,-76.4000000
Kepler-1901 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,3.48412991,,,0,1.474,,,0,0.132,,,0,2.77000,,,0,0.00873,,,0,0,1.02,0.05,-0.07,0,1028.3700000,25.8000000,-24.5800000
Kepler-1902 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,3.82222009,,,0,1.176,,,0,0.105,,,0,1.74000,,,0,0.00546,,,0,0,0.52,0.04,-0.03,0,344.3370000,6.4780000,-6.2470000
Kepler-1903 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,17.06789970,,,0,2.286,,,0,0.204,,,0,5.85000,,,0,0.01840,,,0,0,1.05,0.15,-0.15,0,1775.4400000,79.1000000,-72.7600000
Kepler-1904 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.57702017,,,0,1.390,,,0,0.124,,,0,2.51000,,,0,0.00791,,,0,0,0.53,0.02,-0.03,0,270.8540000,2.2715000,-2.2715000
Kepler-1905 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,3.42392993,,,0,1.446,,,0,0.129,,,0,2.69000,,,0,0.00845,,,0,0,1.04,0.06,-0.07,0,1051.5300000,32.4500000,-32.4500000
Kepler-1906 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,7.36268997,,,0,2.776,,,0,0.248,,,0,8.13000,,,0,0.02560,,,0,0,0.99,0.10,-0.12,0,1360.6300000,51.7500000,-48.1400000
Kepler-1907 b,1,2,Transit,2021,0.95 m Kepler Telescope,0,0,5.65245009,,,0,0.870,,,0,0.078,,,0,0.58900,,,0,0.00185,,,0,0,0.75,0.11,-0.06,0,292.1110000,1.3330000,-1.3220000
Kepler-1907 c,1,2,Transit,2021,0.95 m Kepler Telescope,0,0,14.86390018,,,0,1.155,,,0,0.103,,,0,1.63000,,,0,0.00513,,,0,0,0.75,0.11,-0.06,0,292.1110000,1.3330000,-1.3220000
Kepler-1909 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,2.39160991,,,0,1.092,,,0,0.097,,,0,1.33000,,,0,0.00419,,,0,0,0.66,0.09,-0.04,0,763.6620000,17.9405000,-17.9405000
Kepler-191 b,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,9.93963200,0.00006600,-0.00006600,0,1.340,0.660,-0.660,0,0.120,0.059,-0.059,0,2.36000,,,0,0.00742,,,0,0,0.81,0.06,-0.03,0,594.4640000,7.8850000,-7.8850000
Kepler-191 c,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,17.73850600,0.00008200,-0.00008200,0,1.860,0.920,-0.920,0,0.166,0.082,-0.082,0,4.12000,,,0,0.01300,,,0,0,0.81,0.06,-0.03,0,594.4640000,7.8850000,-7.8850000
Kepler-191 d,1,3,Transit,2016,0.95 m Kepler Telescope,0,0,5.94504102,0.00000763,-0.00000763,0,2.280,0.160,-0.130,0,0.203,0.014,-0.012,0,5.82000,,,0,0.01830,,,0,0,0.84,0.04,-0.05,0,594.4640000,7.8850000,-7.8850000
Kepler-1910 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,5.68876982,,,0,1.184,,,0,0.106,,,0,1.78000,,,0,0.00560,,,0,0,0.64,0.06,-0.06,0,,,
Kepler-1911 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,5.99079990,,,0,1.011,,,0,0.090,,,0,1.01000,,,0,0.00318,,,0,0,0.95,0.06,-0.06,0,269.9120000,2.0280000,-1.9980000
Kepler-1912 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,6.05921984,,,0,1.357,,,0,0.121,,,0,2.41000,,,0,0.00758,,,0,0,0.98,0.06,-0.07,0,297.0170000,1.8250000,-1.8030000
Kepler-1913 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,14.19600010,,,0,1.519,,,0,0.135,,,0,2.92000,,,0,0.00918,,,0,0,1.17,0.14,-0.17,0,876.3000000,20.8500000,-19.9190000
Kepler-1914 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,30.82789993,,,0,2.943,,,0,0.263,,,0,8.97000,,,0,0.02820,,,0,0,1.05,0.13,-0.14,0,1621.5600000,86.2200000,-78.0800000
Kepler-1915 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,13.83539963,,,0,3.218,,,0,0.287,,,0,10.40000,,,0,0.03290,,,0,0,1.03,0.15,-0.13,0,1514.6600000,79.1100000,-71.7400000
Kepler-1916 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,31.25429916,,,0,2.618,,,0,0.234,,,0,7.35000,,,0,0.02310,,,0,0,1.18,0.16,-0.17,0,2055.8200000,174.1900000,-149.5200000
Kepler-1917 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,12.90240002,,,0,1.890,,,0,0.169,,,0,4.23000,,,0,0.01330,,,0,0,0.88,0.08,-0.10,0,909.0370000,25.0250000,-25.0250000
Kepler-1918 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,47.05640030,,,0,2.298,,,0,0.205,,,0,5.89000,,,0,0.01850,,,0,0,0.97,0.12,-0.12,0,1030.1100000,35.2900000,-33.0590000
Kepler-1919 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,37.88660049,,,0,2.624,,,0,0.234,,,0,7.38000,,,0,0.02320,,,0,0,0.87,0.09,-0.09,0,1177.5300000,52.7400000,-48.4800000
Kepler-192 b,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,9.92674600,0.00001800,-0.00001800,0,2.740,0.450,-0.450,0,0.244,0.040,-0.040,0,7.95000,,,0,0.02500,,,0,0,0.94,0.03,-0.03,0,651.6740000,6.7435000,-6.7435000
Kepler-192 c,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,21.22340000,0.00007600,-0.00007600,0,2.790,0.520,-0.520,0,0.249,0.046,-0.046,0,8.20000,,,0,0.02580,,,0,0,0.94,0.03,-0.03,0,651.6740000,6.7435000,-6.7435000
Kepler-192 d,1,3,Transit,2016,0.95 m Kepler Telescope,0,0,6.47027579,0.00004320,-0.00004320,0,1.020,0.100,-0.070,0,0.091,0.009,-0.006,0,1.04000,,,0,0.00328,,,0,0,0.94,0.03,-0.03,0,651.6740000,6.7435000,-6.7435000
Kepler-1920 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,30.25410080,,,0,2.954,,,0,0.264,,,0,9.03000,,,0,0.02840,,,0,0,1.24,0.17,-0.17,0,885.9130000,14.3420000,-14.3420000
Kepler-1921 b,1,2,Transit,2021,0.95 m Kepler Telescope,0,0,20.03479958,,,0,2.895,,,0,0.258,,,0,8.72000,,,0,0.02740,,,0,0,1.25,0.19,-0.23,0,928.9890000,15.2530000,-14.7770000
Kepler-1921 c,1,2,Transit,2023,0.95 m Kepler Telescope,0,0,3.15722086,0.00001947,-0.00001947,0,1.410,0.330,-0.570,0,0.151,,,0,2.57000,,,0,0.00809,,,0,0,1.25,0.19,-0.23,0,928.9890000,15.2530000,-14.7770000
Kepler-1922 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,13.22259998,,,0,2.291,,,0,0.204,,,0,5.86000,,,0,0.01840,,,0,0,0.95,0.11,-0.12,0,1344.2900000,46.9900000,-46.9900000
Kepler-1923 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,52.60969925,,,0,1.960,,,0,0.175,,,0,4.50000,,,0,0.01420,,,0,0,1.11,0.07,-0.09,0,990.8380000,,
Kepler-1924 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,15.33170033,,,0,2.654,,,0,0.237,,,0,7.53000,,,0,0.02370,,,0,0,1.02,0.08,-0.07,0,1910.7700000,102.0500000,-102.0500000
Kepler-1925 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,46.71640015,,,0,3.002,,,0,0.268,,,0,9.28000,,,0,0.02920,,,0,0,1.06,0.07,-0.06,0,1771.3100000,81.0000000,-74.3400000
Kepler-1926 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,42.87770081,,,0,2.315,,,0,0.207,,,0,5.97000,,,0,0.01880,,,0,0,0.77,0.11,-0.06,0,667.4050000,27.7450000,-25.6500000
Kepler-1927 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,73.75039673,,,0,3.406,,,0,0.304,,,0,11.50000,,,0,0.03620,,,0,0,1.41,0.15,-0.23,0,1091.0000000,24.7200000,-23.6700000
Kepler-1928 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,19.57783000,0.00002200,-0.00002100,0,1.992,0.133,-0.078,0,0.178,0.012,-0.007,0,4.63000,,,0,0.01460,,,0,0,1.01,0.03,-0.03,0,326.3620000,2.4730000,-2.4370000
Kepler-1929 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,59.36249924,,,0,3.073,,,0,0.274,,,0,9.65000,,,0,0.03040,,,0,0,1.01,0.10,-0.08,0,508.2010000,5.5990000,-5.4800000
Kepler-193 b,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,11.38848000,0.00005400,-0.00005400,0,2.390,1.080,-1.080,0,0.213,0.096,-0.096,0,6.30000,,,0,0.01980,,,0,0,1.14,0.09,-0.09,0,1009.1000000,22.9000000,-21.9290000
Kepler-193 c,1,2,Transit,2014,0.95 m Kepler Telescope,0,0,50.69749400,0.00044600,-0.00044600,0,2.750,1.240,-1.240,0,0.245,0.111,-0.111,0,8.00000,,,0,0.02520,,,0,0,1.14,0.09,-0.09,0,1009.1000000,22.9000000,-21.9290000
Kepler-1930 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,13.02680016,,,0,1.530,,,0,0.136,,,0,2.95000,,,0,0.00929,,,0,0,0.84,0.06,-0.07,0,275.6940000,1.1660000,-1.1560000
Kepler-1931 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,38.57609940,,,0,2.653,,,0,0.237,,,0,7.53000,,,0,0.02370,,,0,0,1.17,0.09,-0.10,0,620.0910000,9.0120000,-8.7630000
Kepler-1932 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,0.52417702,,,0,1.515,,,0,0.135,,,0,2.91000,,,0,0.00914,,,0,0,0.91,0.03,-0.06,0,713.7330000,13.1780000,-12.7170000
Kepler-1933 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.94329023,,,0,1.180,,,0,0.105,,,0,1.76000,,,0,0.00553,,,0,0,0.96,0.06,-0.05,0,328.0070000,2.2260000,-2.1970000
Kepler-1934 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,1.41975999,,,0,0.913,,,0,0.081,,,0,0.70200,,,0,0.00221,,,0,0,0.97,0.07,-0.07,0,428.5140000,4.3400000,-4.2550000
Kepler-1935 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,3.95140004,,,0,2.503,,,0,0.223,,,0,6.82000,,,0,0.02140,,,0,0,0.85,0.11,-0.07,0,904.7020000,14.7640000,-14.3050000
Kepler-1936 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,126.55699920,,,0,3.166,,,0,0.282,,,0,10.20000,,,0,0.03200,,,0,0,1.42,0.21,-0.26,0,871.0960000,11.4100000,-11.1240000
Kepler-1937 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,9.68859959,,,0,3.023,,,0,0.270,,,0,9.39000,,,0,0.02950,,,0,0,1.19,0.18,-0.16,0,905.0690000,16.1010000,-15.5580000
Kepler-1938 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,13.06260014,,,0,1.828,,,0,0.163,,,0,4.00000,,,0,0.01260,,,0,0,0.65,0.07,-0.05,0,421.1520000,4.6390000,-4.5400000
Kepler-1939 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,2.79065990,,,0,1.165,,,0,0.104,,,0,1.68000,,,0,0.00528,,,0,0,0.65,0.06,-0.06,0,189.8330000,0.4950000,-0.4920000
Kepler-194 b,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,2.09228100,0.00000800,-0.00000800,0,1.510,0.790,-0.790,0,0.135,0.070,-0.070,0,2.89000,,,0,0.00909,,,0,0,1.09,0.08,-0.06,0,1097.9700000,28.7700000,-27.3700000
Kepler-194 c,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,17.30803200,0.00007900,-0.00007900,0,2.590,1.360,-1.360,0,0.231,0.121,-0.121,0,7.22000,,,0,0.02270,,,0,0,1.09,0.08,-0.06,0,1097.9700000,28.7700000,-27.3700000
Kepler-194 d,1,3,Transit,2014,0.95 m Kepler Telescope,0,0,52.81497300,0.00048100,-0.00048100,0,2.400,1.260,-1.260,0,0.214,0.112,-0.112,0,6.35000,,,0,0.02000,,,0,0,1.09,0.08,-0.06,0,1097.9700000,28.7700000,-27.3700000
Kepler-1940 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.95061016,,,0,1.547,,,0,0.138,,,0,3.01000,,,0,0.00948,,,0,0,0.80,0.07,-0.09,0,798.5950000,15.7830000,-15.1940000
Kepler-1941 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,31.33510017,,,0,2.650,,,0,0.236,,,0,7.51000,,,0,0.02360,,,0,0,1.18,0.16,-0.16,0,1494.3900000,47.2300000,-44.4700000
Kepler-1942 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.62604999,,,0,2.117,,,0,0.189,,,0,5.13000,,,0,0.01610,,,0,0,0.85,0.10,-0.09,0,842.4920000,20.9310000,-19.9580000
Kepler-1943 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,4.85018015,,,0,1.549,,,0,0.138,,,0,3.02000,,,0,0.00949,,,0,0,1.06,0.14,-0.14,0,1004.5500000,17.1385000,-17.1385000
Kepler-1944 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,9.84257984,,,0,2.760,,,0,0.246,,,0,8.05000,,,0,0.02530,,,0,0,1.06,0.08,-0.13,0,1076.4800000,35.4000000,-33.2500000
Kepler-1945 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,6.08003998,,,0,1.289,,,0,0.115,,,0,2.21000,,,0,0.00695,,,0,0,0.77,0.09,-0.06,0,,,
Kepler-1946 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,3.03519011,,,0,2.488,,,0,0.222,,,0,6.75000,,,0,0.02120,,,0,0,0.89,0.09,-0.08,0,1002.1200000,41.1300000,-38.0670000
Kepler-1947 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,6.96363020,,,0,1.010,,,0,0.090,,,0,1.01000,,,0,0.00317,,,0,0,0.98,0.14,-0.14,0,468.7710000,4.7450000,-4.6520000
Kepler-1948 b,1,1,Transit,2021,0.95 m Kepler Telescope,0,0,15.57129955,,,0,1.033,,,0,0.092,,,0,1.09000,,,0,0.00343,,,0,0,0.59,0.03,-0.04,0,193.9030000,1.4450000,-1.4240000
